qid,split,y,last_ent_tail_vec,last_lp_tail_vec
tqa:d43e97cb3c4e,test,1,"[1.2601879835128784, 0.010113859549164772, 1.320509433746338, 2.9682321548461914, 2.144094944000244, 2.0237038135528564, 0.6978391408920288, 1.0738532543182373, 2.8345518112182617, 1.4860284328460693, 0.17861254513263702, 0.635478138923645, 0.9663444757461548, 4.023711681365967, 0.7746096253395081, 0.08935771882534027, 0.0009012011578306556, 1.4306362867355347, 1.9512134790420532, 0.6776958703994751, 2.8390824794769287, 0.007076973095536232, 0.8767529726028442, 3.6071205139160156, 0.013798014260828495, 0.07623781263828278, 0.3457845449447632, 0.06625448167324066, 0.00836917757987976, 0.5442527532577515, 0.08284714818000793, 0.08052676916122437]","[-0.7401338815689087, -0.0010212211636826396, -0.6833804249763489, -1.258406639099121, -0.5213209390640259, -0.8361636400222778, -0.12484090030193329, -0.24357660114765167, -1.2727992534637451, -1.1140450239181519, -0.02783326618373394, -0.13420431315898895, -0.3796271085739136, -2.222496509552002, -0.19257999956607819, -0.008796513080596924, -5.876845170860179e-05, -0.8815329074859619, -0.722716748714447, -0.10012828558683395, -0.7452925443649292, -0.000567275274079293, -0.11252551525831223, -1.5129464864730835, -0.0014724613865837455, -0.010660839267075062, -0.05345698446035385, -0.008233060128986835, -0.0007310817018151283, -0.17667584121227264, -0.010460076853632927, -0.012452824972569942]"
tqa:f8020aaae841,train,1,"[0.31159067153930664, 0.07283321022987366, 0.020730558782815933, 0.7798094749450684, 0.5257734060287476, 1.126372218132019, 0.026550300419330597, 0.04723934829235077, 0.0033924176823347807, 0.036138866096735, 0.2780415415763855, 3.5393121242523193, 2.271090030670166, 0.027457579970359802, 2.7846591472625732, 0.38069137930870056, 1.4389464855194092, 1.4590096473693848, 0.031433455646038055, 3.8396267890930176, 0.127958744764328, 0.04320795089006424, 0.2195742130279541, 1.4344792366027832, 1.264804720878601, 0.7756713032722473, 0.01824614778161049, 1.0233359336853027, 1.1455434560775757, 0.3616460859775543, 3.021117925643921, 1.1045758724212646]","[-0.05423855409026146, -0.008377292193472385, -0.0018225978128612041, -0.27609631419181824, -0.07631747424602509, -0.5386518239974976, -0.0024453280493617058, -0.005715101025998592, -0.000263894529780373, -0.004794529639184475, -0.053323403000831604, -0.8702313303947449, -0.5089089870452881, -0.0029093578923493624, -0.8726581335067749, -0.09606148302555084, -0.4451502859592438, -0.5165176391601562, -0.0037928326055407524, -2.4171433448791504, -0.02154330164194107, -0.004089208785444498, -0.03223104402422905, -0.47561484575271606, -0.9266939163208008, -0.12474462389945984, -0.0017368007684126496, -0.24594788253307343, -0.22212469577789307, -0.058578748255968094, -1.099764108657837, -0.1619596928358078]"
tqa:353e4b8ad00d,train,1,"[0.22204798460006714, 1.0206152200698853, 0.611992597579956, 1.2079472541809082, 2.0678772926330566, 0.0062912809662520885, 0.002803889801725745, 0.709122896194458, 0.8077999949455261, 0.395845890045166, 0.6251112222671509, 1.199070930480957, 0.0004689121851697564, 0.128706693649292, 0.8451129198074341, 0.7643025517463684, 0.44024357199668884, 0.9686626195907593, 3.5495052337646484, 1.2680137157440186, 0.2102796733379364, 0.058785151690244675, 0.8569295406341553, 0.00014331268903333694, 5.577440606430173e-05, 0.00219970615580678, 0.00017062603728845716, 0.0626058429479599, 1.4256261587142944, 0.0010255497181788087, 2.5137016773223877, 0.7623858451843262]","[-0.045290715992450714, -0.2964278757572174, -0.13402166962623596, -0.3671282231807709, -0.5521639585494995, -0.0006404255982488394, -0.00024780540843494236, -0.9702963829040527, -0.12469884753227234, -0.08749068528413773, -0.17650428414344788, -0.4141665995121002, -3.0397906812140718e-05, -0.026078643277287483, -0.3731212317943573, -0.5155280828475952, -0.12909813225269318, -0.6329765319824219, -1.5552570819854736, -0.6262094378471375, -0.038389649242162704, -0.010131833143532276, -0.45529115200042725, -9.179073458653875e-06, -2.9802276912960224e-06, -0.00020990552729927003, -1.168244216387393e-05, -0.008650213479995728, -0.55171138048172, -6.961580220377073e-05, -1.1940354108810425, -0.28521016240119934]"
tqa:3463be34156f,train,1,"[0.6775929927825928, 0.05735786259174347, 0.2912697494029999, 0.061110012233257294, 0.007373253349214792, 0.07581452280282974, 0.13230064511299133, 0.20090289413928986, 2.435520648956299, 2.7334983348846436, 1.9433437585830688, 2.0830461978912354, 0.9239226579666138, 2.13316011428833, 1.3135793209075928, 1.9986449480056763, 1.5867180824279785, 0.48022767901420593, 0.0041197920218110085, 1.542908787727356, 2.7915256023406982, 0.8438080549240112, 4.2580437660217285, 4.079308986663818, 0.7055262923240662, 0.851158618927002, 0.013926690444350243, 0.23073925077915192, 0.2889535427093506, 0.058886975049972534, 0.006263643503189087, 0.3765034079551697]","[-0.22957120835781097, -0.006504199001938105, -0.08430866152048111, -0.008324922062456608, -0.0005659647285938263, -0.010162397287786007, -0.020663583651185036, -0.025381555780768394, -1.1463627815246582, -1.2654454708099365, -0.9959274530410767, -0.859616219997406, -0.1956343948841095, -1.4073773622512817, -0.2712253928184509, -1.0632281303405762, -1.4055943489074707, -0.06143413111567497, -0.000337305391440168, -0.44460737705230713, -0.9757841229438782, -0.15322232246398926, -1.568730115890503, -1.627005696296692, -0.2946881949901581, -0.31646281480789185, -0.0011141052236780524, -0.03297331929206848, -0.04105447232723236, -0.007035126909613609, -0.0005746620590798557, -0.062327105551958084]"
tqa:4109f9758512,val,0,"[0.32828444242477417, 1.1371902227401733, 2.009768486022949, 2.0911784172058105, 0.19536179304122925, 0.6660057902336121, 1.2082171440124512, 2.132974624633789, 3.6737594604492188, 1.9579808712005615, 0.23245443403720856, 0.12233668565750122, 2.5734143257141113, 1.9099807739257812, 0.9150807857513428, 1.0131607055664062, 1.0008937120437622, 2.432983875274658, 0.45359867811203003, 3.394134521484375, 2.8064775466918945, 0.42903265357017517, 2.1534876823425293, 1.0762438774108887, 2.2810821533203125, 1.5107078552246094, 0.581030011177063, 3.1027841567993164, 0.013787435367703438, 3.359358787536621, 1.8776984214782715, 1.1518503427505493]","[-0.0744624063372612, -0.5970902442932129, -0.8286369442939758, -1.1411550045013428, -0.027713842689990997, -0.16037054359912872, -0.48926228284835815, -0.5107546448707581, -2.813537359237671, -0.890679657459259, -0.03677205741405487, -0.017495587468147278, -1.0846424102783203, -1.1078130006790161, -0.3039810061454773, -0.2592011094093323, -0.23742271959781647, -1.3578096628189087, -0.16281966865062714, -1.1149733066558838, -1.6937438249588013, -0.07571511715650558, -1.0642356872558594, -0.5066503286361694, -0.829923152923584, -0.7785980105400085, -0.08796503394842148, -1.2478022575378418, -0.0011979315895587206, -1.6599037647247314, -0.8147908449172974, -0.34216687083244324]"
tqa:e40a0aec5ad9,train,0,"[1.8903145790100098, 1.2738003730773926, 3.87681245803833, 0.048555705696344376, 2.5800514221191406, 1.8611303567886353, 1.3122116327285767, 1.6846568584442139, 0.040144383907318115, 1.0497547388076782, 1.4155595302581787, 0.013069547712802887, 1.1037094593048096, 2.474822521209717, 0.8123655915260315, 0.5378650426864624, 0.15308114886283875, 0.0008433217299170792, 0.00022085248201619834, 0.1868191808462143, 0.20784352719783783, 1.7333347797393799, 0.04495414346456528, 1.53562593460083, 0.4961966276168823, 0.4233383536338806, 0.646274209022522, 0.23701556026935577, 0.00026762610650621355, 0.004596113692969084, 0.03567321598529816, 0.3644605576992035]","[-0.715772807598114, -0.2443552017211914, -2.018273115158081, -0.00692302081733942, -0.9685177803039551, -0.5815805196762085, -0.4594605267047882, -0.440378874540329, -0.004134560003876686, -0.378485769033432, -0.5781053900718689, -0.001260201446712017, -0.5520646572113037, -1.215925693511963, -0.151845782995224, -0.11066742241382599, -0.026774199679493904, -5.98412734689191e-05, -1.4662635294371285e-05, -0.033041831105947495, -0.042292699217796326, -1.4032751321792603, -0.0049179065972566605, -0.9510217308998108, -0.1480218768119812, -0.1389891505241394, -0.2816893756389618, -0.039258845150470734, -2.038458114839159e-05, -0.0005292683490552008, -0.00472678430378437, -0.07594176381826401]"
tqa:bca139eaeab0,train,1,"[2.3415870666503906, 3.389465570449829, 3.371403217315674, 3.568244457244873, 0.09601952135562897, 2.7564945220947266, 1.1032304763793945, 0.9429436326026917, 1.6688061952590942, 0.7895151376724243, 0.20377114415168762, 1.5554428100585938, 1.843994379043579, 1.0641142129898071, 2.600088596343994, 1.3931071758270264, 3.697328805923462, 2.73544979095459, 0.024105504155158997, 1.4117145538330078, 0.0698472410440445, 1.3385658264160156, 1.0089120864868164, 3.3845808506011963, 2.3901803493499756, 2.3333377838134766, 2.4998536109924316, 1.7662866115570068, 1.2898352146148682, 1.87721848487854, 2.012953281402588, 2.3482296466827393]","[-0.681742787361145, -1.6039037704467773, -1.4550447463989258, -1.3651267290115356, -0.011531132273375988, -1.436535358428955, -0.3110277056694031, -0.20624756813049316, -0.849321186542511, -0.3078315854072571, -0.02407122775912285, -0.43763136863708496, -0.40894725918769836, -0.43047207593917847, -1.3416575193405151, -0.34322690963745117, -1.063645362854004, -1.1377911567687988, -0.0027215369045734406, -0.6519230604171753, -0.008939128369092941, -0.4567001461982727, -0.2179204821586609, -1.6387499570846558, -0.8350504040718079, -1.8111131191253662, -1.1962507963180542, -0.784981906414032, -1.0306482315063477, -1.0169237852096558, -0.41826003789901733, -0.9829761981964111]"
tqa:35425262f2ce,test,0,"[1.1470330953598022, 3.1321206092834473, 0.7838751077651978, 1.627790927886963, 2.6986100673675537, 2.57448148727417, 1.7727400064468384, 2.4553050994873047, 1.9746818542480469, 0.19222374260425568, 2.5188655853271484, 1.3641507625579834, 1.9548366069793701, 0.046528324484825134, 1.8832576274871826, 2.866410255432129, 1.186417818069458, 1.941457748413086, 1.3351643085479736, 0.4034334123134613, 2.3693900108337402, 3.719684362411499, 0.5865973234176636, 0.0026262630708515644, 1.5298810005187988, 3.1395914554595947, 0.9157965183258057, 1.2318754196166992, 4.139004707336426, 1.1724936962127686, 1.340162754058838, 1.5414962768554688]","[-0.46276339888572693, -1.2912577390670776, -0.15475791692733765, -0.8011214137077332, -0.9782246947288513, -0.9553736448287964, -0.8036372065544128, -1.1491179466247559, -1.0675408840179443, -0.03228667750954628, -1.4318897724151611, -0.40033191442489624, -0.8876219987869263, -0.005218574311584234, -1.0192861557006836, -1.7746468782424927, -0.4762342572212219, -0.8608741760253906, -0.44132286310195923, -0.13921061158180237, -0.8070728182792664, -1.8921935558319092, -0.14192815124988556, -0.00021586472576018423, -0.37406402826309204, -1.8224796056747437, -0.6024838089942932, -0.5154514312744141, -1.6183900833129883, -0.5658453106880188, -0.6303925514221191, -0.5140759944915771]"
tqa:86a401f0cf00,val,1,"[2.4589946269989014, 2.603367805480957, 1.3851079940795898, 0.478093683719635, 0.0028067356906831264, 0.1237836480140686, 0.05169651657342911, 0.1108868420124054, 0.013668444007635117, 0.05601655691862106, 0.12380607426166534, 0.005955031141638756, 0.010975325480103493, 1.4838924407958984, 0.3084544837474823, 1.90507972240448, 1.7830703258514404, 0.22242961823940277, 1.1488752365112305, 2.499589681625366, 0.23298679292201996, 0.588806688785553, 0.2270042449235916, 1.5879302024841309, 1.0448886156082153, 0.024118341505527496, 1.3044929504394531, 2.6806907653808594, 0.34449031949043274, 2.8986902236938477, 2.611260175704956, 0.6674380898475647]","[-1.173904538154602, -0.707573652267456, -0.6390672326087952, -0.1220836415886879, -0.00019524575327523053, -0.011940669268369675, -0.007036429364234209, -0.010976764373481274, -0.001254724687896669, -0.008709303103387356, -0.014093867503106594, -0.0004070168943144381, -0.0010619483655318618, -0.5732343792915344, -0.07047685980796814, -0.8119857907295227, -0.9045461416244507, -0.03423137590289116, -0.4524983763694763, -1.503198504447937, -0.04651540517807007, -0.21696701645851135, -0.03885243460536003, -1.53557550907135, -0.15081803500652313, -0.0020559143740683794, -0.48532792925834656, -1.0821505784988403, -0.03941609337925911, -0.948861837387085, -0.7555608749389648, -0.13581693172454834]"
tqa:4239d43634d1,val,0,"[0.0710390955209732, 0.9999284148216248, 0.1773536056280136, 0.534604549407959, 0.0337354876101017, 0.23928694427013397, 0.6804221868515015, 0.28830668330192566, 0.4560494124889374, 0.038588251918554306, 0.0017075142823159695, 0.5766893625259399, 0.006754250731319189, 0.005142346024513245, 0.05468704178929329, 1.300846815109253, 1.1797144412994385, 0.022485997527837753, 1.9250540733337402, 2.081444025039673, 0.8507031202316284, 4.071165561676025, 0.4050646424293518, 2.059589147567749, 0.009460519067943096, 0.002108153188601136, 0.0002466890146024525, 0.033696986734867096, 0.2664496898651123, 0.003137136111035943, 0.0007047446561045945, 0.0887492299079895]","[-0.007901010103523731, -0.2682396471500397, -0.039113495498895645, -0.1311381459236145, -0.003790101269260049, -0.06316982209682465, -0.18862810730934143, -0.05638345703482628, -0.1762617528438568, -0.005401777569204569, -0.00014304091746453196, -0.20203952491283417, -0.0007078525959514081, -0.00046659549116156995, -0.007006480358541012, -0.8519052863121033, -0.17815829813480377, -0.0018005840247496963, -0.9343661069869995, -0.6281535029411316, -0.17760170996189117, -1.7568963766098022, -0.12858912348747253, -0.975954532623291, -0.0008961713756434619, -0.00018606838420964777, -1.811964830267243e-05, -0.0042140972800552845, -0.04690733924508095, -0.0002727136597968638, -5.23315102327615e-05, -0.013530217111110687]"
tqa:6714a672a2d0,val,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.956508159637451, 0.02027672901749611, 1.5070594549179077, 0.904679000377655, 0.31153222918510437, 1.1613116264343262, 1.2827351093292236, 0.12644292414188385, 5.663517951965332, 0.3483428359031677, 0.06702782213687897, 0.2939745783805847, 1.2938555479049683, 0.060489997267723083, 1.2363629341125488, 0.16526184976100922, 0.13831554353237152, 0.3133867383003235, 1.0015301704406738, 0.06568623334169388, 1.5115312337875366, 1.4835249185562134, 0.18936428427696228, 0.0011087451130151749, 0.00011258677113801241, 1.309437870979309, 0.5614169836044312]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.420200228691101, -0.0021266955882310867, -0.6945775151252747, -0.208543062210083, -0.07810626924037933, -0.26343315839767456, -0.25925785303115845, -0.0113719142973423, -1.901424765586853, -0.04976193979382515, -0.009081132709980011, -0.045028869062662125, -0.2600409984588623, -0.005162243265658617, -0.21348728239536285, -0.020752793177962303, -0.025427810847759247, -0.04389546066522598, -0.18717670440673828, -0.005747814662754536, -0.49393677711486816, -0.6856899857521057, -0.03453614190220833, -9.60780744208023e-05, -7.033323527139146e-06, -1.0661184787750244, -0.16220298409461975]"
tqa:905fc2cf2c22,train,0,"[0.012712674215435982, 4.722739219665527, 0.0025455174036324024, 0.027773726731538773, 1.7054758071899414, 2.958475112915039, 1.9230332374572754, 1.939246416091919, 3.1331794261932373, 2.4301135540008545, 0.661535382270813, 4.213408470153809, 0.017337068915367126, 0.24703478813171387, 1.4806963205337524, 1.898033618927002, 0.6365841031074524, 0.2107841670513153, 1.054165005683899, 1.918747067451477, 0.8472992181777954, 0.03713325783610344, 0.588184118270874, 2.2160866260528564, 0.0006739344680681825, 0.8595387935638428, 1.5091440677642822, 3.364213228225708, 1.594216227531433, 0.0028725722804665565, 0.21528470516204834, 1.4394073486328125]","[-0.0011520899133756757, -2.5735831260681152, -0.0001915509783430025, -0.003885103389620781, -0.9442861080169678, -1.5584558248519897, -0.273506224155426, -0.941635251045227, -1.7072265148162842, -1.0028446912765503, -0.15576490759849548, -1.7304515838623047, -0.0017508429009467363, -0.03625151515007019, -0.556504487991333, -0.4827899634838104, -0.16315996646881104, -0.031320132315158844, -0.2770392596721649, -0.8589236736297607, -0.46790701150894165, -0.005322808399796486, -0.10859008878469467, -1.4019516706466675, -5.221230458118953e-05, -0.7427291870117188, -0.8447549343109131, -1.865058183670044, -0.39927172660827637, -0.0002774807217065245, -0.03429001197218895, -1.0097078084945679]"
tqa:bf14a59a230f,train,0,"[0.0687272846698761, 0.13951687514781952, 0.154378741979599, 0.05719456449151039, 0.05438906326889992, 0.01472658570855856, 0.01952502503991127, 0.018779434263706207, 0.10965437442064285, 0.06983456015586853, 0.2590336203575134, 0.06496147066354752, 0.00805660616606474, 0.1377362757921219, 0.32571226358413696, 0.9806331396102905, 0.44698798656463623, 0.0007640164694748819, 0.36225634813308716, 0.48030126094818115, 0.15635894238948822, 0.3171935975551605, 0.007740190252661705, 0.0327497236430645, 0.08221133053302765, 0.077415332198143, 0.031134892255067825, 0.023463472723960876, 0.005023494362831116, 0.013411612249910831, 0.011564965359866619, 0.07962110638618469]","[-0.007933178916573524, -0.014195652678608894, -0.021604666486382484, -0.007253147661685944, -0.005096776410937309, -0.0015206689713522792, -0.0021577426232397556, -0.0017860665684565902, -0.01390872336924076, -0.0074604712426662445, -0.0432203933596611, -0.006725887302309275, -0.0007234578370116651, -0.02068145014345646, -0.0424334742128849, -0.3257845640182495, -0.08500342816114426, -4.9232225137529895e-05, -0.051820479333400726, -0.07692443579435349, -0.02442028932273388, -0.05002946779131889, -0.0006297035724855959, -0.003270160872489214, -0.007787344977259636, -0.009666657075285912, -0.0033924193121492863, -0.002046516165137291, -0.0004104725376237184, -0.001396753010340035, -0.001057542278431356, -0.009544218890368938]"
tqa:d39674f90c42,train,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4145638942718506, 1.7041494846343994, 0.735383927822113, 0.4880860447883606, 1.2703899145126343, 0.4953586459159851, 0.16400034725666046, 0.06136469542980194, 0.06259040534496307, 0.2039787769317627, 1.5654094219207764, 0.05608905851840973, 0.14661619067192078, 0.035861555486917496, 0.06828568130731583, 0.15178890526294708, 2.2097930908203125, 0.8052772879600525, 1.3640745878219604, 0.12011229246854782, 0.00042673852294683456, 0.00022613987675867975, 1.3185135126113892, 0.8968958258628845]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6787934899330139, -1.0754741430282593, -0.12168653309345245, -0.1372484266757965, -1.3185893297195435, -0.07954436540603638, -0.026583263650536537, -0.007453963626176119, -0.01022953912615776, -0.029704129323363304, -0.4136736989021301, -0.007427813485264778, -0.0232702549546957, -0.004168037325143814, -0.012391366064548492, -0.018249111250042915, -0.8966968655586243, -0.3251541256904602, -0.4470354914665222, -0.021785592660307884, -3.290122185717337e-05, -1.4066597032069694e-05, -0.9693788886070251, -0.6446028351783752]"
tqa:d09f1e6e340c,val,0,"[0.9783904552459717, 0.13543705642223358, 0.8543320894241333, 0.2267293781042099, 0.08695248514413834, 2.146160125732422, 0.10582628101110458, 2.126052141189575, 0.06574156880378723, 1.0385770797729492, 3.292789936065674, 2.2834768295288086, 0.20672932267189026, 0.9134631156921387, 1.3853437900543213, 2.3771653175354004, 0.2239195555448532, 1.5809874534606934, 0.549576997756958, 2.0441207885742188, 0.6916512250900269, 1.1684468984603882, 0.33684486150741577, 0.16721925139427185, 1.1126518249511719, 0.304582417011261, 1.0336538553237915, 3.4351515769958496, 0.0670284628868103, 2.3037185668945312, 1.5145293474197388, 2.7458250522613525]","[-0.47527503967285156, -0.02339649759232998, -0.8099124431610107, -0.05151629075407982, -0.011843248270452023, -1.4447462558746338, -0.020249661058187485, -1.7133816480636597, -0.00848167110234499, -0.43741339445114136, -1.2473411560058594, -1.3979058265686035, -0.040598314255476, -0.2324533313512802, -0.343843549489975, -1.431859016418457, -0.036665305495262146, -0.7708636522293091, -0.18113993108272552, -1.0162622928619385, -0.17815470695495605, -0.6013679504394531, -0.07557220757007599, -0.02874040976166725, -0.34726741909980774, -0.0592304989695549, -0.34083104133605957, -0.8817967176437378, -0.005680134054273367, -1.001409888267517, -0.39496898651123047, -1.264482855796814]"
tqa:06b2ae918da9,test,0,"[0.760376513004303, 0.10062046349048615, 0.016217676922678947, 0.80100017786026, 0.8521037697792053, 0.8356125354766846, 0.04133674129843712, 0.4855964481830597, 0.08982832729816437, 0.4038357138633728, 0.2796752154827118, 0.23534230887889862, 0.02245189994573593, 0.000910321541596204, 1.3058924674987793, 1.4937156438827515, 0.028625044971704483, 1.8592467308044434, 0.4291851222515106, 0.39701420068740845, 0.9900093078613281, 1.049868106842041, 1.12143874168396, 1.503774881362915, 0.18384717404842377, 0.013769377022981644, 1.5341358184814453, 0.4265705645084381, 0.14304278790950775, 0.9841110706329346, 0.08944398164749146, 0.04912014678120613]","[-0.2958618402481079, -0.013747531920671463, -0.0015964870108291507, -0.22474558651447296, -0.15490995347499847, -0.2676936984062195, -0.005783727392554283, -0.10267399996519089, -0.012683792971074581, -0.06959614157676697, -0.056223899126052856, -0.049400169402360916, -0.0022218560334295034, -7.295342220459133e-05, -0.8103750348091125, -0.26176002621650696, -0.0025957482866942883, -0.6171762943267822, -0.09052117168903351, -0.052687808871269226, -0.20693384110927582, -0.18088270723819733, -0.5820906162261963, -0.8245676755905151, -0.01876237615942955, -0.001158400671556592, -0.6678342819213867, -0.0658452957868576, -0.020313091576099396, -0.7250271439552307, -0.010951296426355839, -0.006127144675701857]"
tqa:fbd12af1336e,train,0,"[1.062119722366333, 3.8952648639678955, 4.395624160766602, 0.21395902335643768, 0.08950526267290115, 0.00631625484675169, 1.3902618885040283, 0.6223072409629822, 1.4935190677642822, 1.461625337600708, 1.1611697673797607, 0.01442479807883501, 1.662553071975708, 0.01540543232113123, 0.33846741914749146, 0.5192363262176514, 1.5554907321929932, 1.6051652431488037, 0.6666604280471802, 0.46636316180229187, 2.248203754425049, 0.08935809135437012, 0.941085696220398, 1.8789887428283691, 0.00917081069201231, 1.5775842666625977, 0.7330200672149658, 0.05905170366168022, 1.0167455673217773, 0.008555775508284569, 0.06379155069589615, 0.34937870502471924]","[-0.3861749768257141, -2.392124652862549, -2.022451400756836, -0.03938068076968193, -0.013162744231522083, -0.0005963454605080187, -0.7423636317253113, -0.14630496501922607, -0.9613041877746582, -0.6824086904525757, -0.9471839666366577, -0.0013446108205243945, -0.9569817781448364, -0.0014022289542481303, -0.07134448736906052, -0.21621596813201904, -0.2933849096298218, -0.46863672137260437, -0.3294374346733093, -0.09131435304880142, -1.5082430839538574, -0.013270742259919643, -0.16580873727798462, -0.4721866846084595, -0.0011207734933122993, -0.8094513416290283, -0.2197086215019226, -0.0068903458304703236, -0.6434740424156189, -0.0008074360666796565, -0.008434743620455265, -0.049999646842479706]"
tqa:b57d9798f6e9,train,1,"[1.4424495697021484, 1.574134111404419, 3.844923496246338, 1.4424848556518555, 2.0567588806152344, 4.645899772644043, 1.3548669815063477, 2.510160207748413, 0.6572526693344116, 1.3559703826904297, 2.1454429626464844, 3.370220899581909, 3.7014966011047363, 1.6480612754821777, 2.0129196643829346, 1.4417710304260254, 0.0348631851375103, 0.8798291683197021, 2.303856372833252, 1.0351240634918213, 2.5002806186676025, 1.9108564853668213, 1.3560869693756104, 3.7923080921173096, 1.929356336593628, 0.6337294578552246, 1.0125397443771362, 1.8712928295135498, 2.899968147277832, 1.5774059295654297, 0.9599899053573608, 3.301693916320801]","[-0.4668352007865906, -0.37864309549331665, -1.7352176904678345, -0.6453236937522888, -0.6379427909851074, -2.746598720550537, -0.2746469974517822, -0.6392665505409241, -0.15740975737571716, -0.36456385254859924, -0.7392940521240234, -0.8762184381484985, -1.4766720533370972, -1.1110469102859497, -0.9228360652923584, -0.5404119491577148, -0.0033218462485820055, -0.25081443786621094, -0.5909147262573242, -0.2990935444831848, -0.6952405571937561, -1.4309568405151367, -0.35599973797798157, -1.596248745918274, -0.9525025486946106, -0.14661571383476257, -0.30267322063446045, -0.851932942867279, -0.8849877715110779, -0.47557830810546875, -0.19195829331874847, -1.5099583864212036]"
tqa:50cfb3c4b904,val,1,"[4.724787712097168, 3.772402048110962, 3.2645716667175293, 3.5943102836608887, 0.9182190895080566, 3.772094249725342, 1.0659008026123047, 1.3552031517028809, 0.9557286500930786, 3.628506660461426, 0.9557281732559204, 0.7881929874420166, 0.6325057744979858, 0.051921844482421875, 4.9016923904418945, 0.9246190190315247, 0.369748055934906, 2.600311517715454, 0.09261620789766312, 1.0208678245544434, 2.935988187789917, 0.933516263961792, 4.156947135925293, 1.5188674926757812, 0.7058519124984741, 0.10468114912509918, 4.530674934387207, 1.587951898574829, 1.5483407974243164, 3.0834717750549316, 1.1500544548034668, 1.560806393623352]","[-2.2801015377044678, -1.1666165590286255, -1.464919924736023, -1.5722851753234863, -0.3024299144744873, -1.6990151405334473, -0.959251344203949, -0.5636121034622192, -0.14928294718265533, -1.7413437366485596, -0.4061240553855896, -0.1274309754371643, -0.11643670499324799, -0.00600948603823781, -2.4899089336395264, -0.38809728622436523, -0.08222991228103638, -1.0655577182769775, -0.01781790889799595, -0.39499276876449585, -0.7385714054107666, -0.14055927097797394, -1.8475936651229858, -0.49995172023773193, -0.18993811309337616, -0.011449581943452358, -1.797631859779358, -0.4490662217140198, -0.40781641006469727, -1.7695882320404053, -0.18053992092609406, -0.7298753261566162]"
tqa:5c19600f5aaf,train,0,"[0.2250259965658188, 0.0074880290776491165, 0.6182370185852051, 0.5754871368408203, 0.01665215939283371, 0.004440800752490759, 0.15280747413635254, 0.021522998809814453, 0.008796579204499722, 0.09276636689901352, 0.062178581953048706, 0.041232798248529434, 0.03233122453093529, 0.030643276870250702, 0.16679072380065918, 0.050339475274086, 0.010527174919843674, 0.003927959129214287, 0.0343935489654541, 0.005632953718304634, 0.014509571716189384, 0.00926557183265686, 0.0030639762990176678, 0.7993770837783813, 1.330747127532959, 0.005912285763770342, 1.1886957883834839, 1.238318920135498, 0.13746261596679688, 0.0010514163877815008, 0.00565680768340826, 0.029657792299985886]","[-0.025803932920098305, -0.0005528590409085155, -0.14184653759002686, -0.06993534415960312, -0.0023223592434078455, -0.0003840185818262398, -0.024355722591280937, -0.0019287331961095333, -0.0006505518686026335, -0.014371813274919987, -0.006758213043212891, -0.005195567850023508, -0.003015021560713649, -0.0035892606247216463, -0.01628079265356064, -0.005436161067336798, -0.0008339979685842991, -0.00030071981018409133, -0.0026653024833649397, -0.00037555795279331505, -0.0014885308919474483, -0.0007207180024124682, -0.00022492263815365732, -0.4493435025215149, -0.2442743480205536, -0.00045980370487086475, -0.21616843342781067, -0.30743613839149475, -0.01817372441291809, -9.595887240720913e-05, -0.0005143749876879156, -0.002795837353914976]"
tqa:9f27f3c57d3b,test,0,"[1.4389050006866455, 0.005064158234745264, 0.7478435039520264, 1.3350987434387207, 0.33455222845077515, 1.1383047103881836, 0.0031625074334442616, 0.0030634624417871237, 0.0061835902743041515, 1.898297905921936, 1.0929945707321167, 1.5364230871200562, 0.005833314266055822, 1.244335412979126, 3.8399558067321777, 0.487754225730896, 0.4292950928211212, 2.3581371307373047, 0.3636828064918518, 0.3939633369445801, 2.34405517578125, 0.001496178680099547, 0.30795973539352417, 0.001965502044185996, 0.08712740242481232, 2.4500832557678223, 1.9366726875305176, 0.3846178948879242, 0.003129228949546814, 0.0036029138136655092, 0.005543991923332214, 2.747093439102173]","[-0.5568565130233765, -0.0004631400224752724, -0.17335131764411926, -0.2759286165237427, -0.08437658846378326, -0.8283523321151733, -0.00026008085114881396, -0.00023898606013972312, -0.0005972985527478158, -0.45648524165153503, -0.24666091799736023, -0.34187108278274536, -0.00046135272714309394, -0.4773257374763489, -1.6432114839553833, -0.10063225775957108, -0.07481300830841064, -1.7073309421539307, -0.06766226142644882, -0.13951092958450317, -1.568045973777771, -0.0001174142598756589, -0.08168219774961472, -0.00017021637177094817, -0.011671236716210842, -1.2307534217834473, -1.0191924571990967, -0.07916809618473053, -0.0002337421028641984, -0.0002791491860989481, -0.0004885195521637797, -0.926402747631073]"
