qid,split,y,last_ent_tail_vec,last_lp_tail_vec
tqa:a7a534527587,train,1,"[1.7565865516662598, 5.323575019836426, 0.10230226069688797, 0.0007131942547857761, 0.001453539589419961, 2.1859889030456543, 0.6924876570701599, 0.00030403799610212445, 0.022685391828417778, 0.7664121389389038, 0.1651761829853058, 0.0006859662826173007, 0.00858348049223423, 0.369479775428772, 0.000678562093526125, 0.6803080439567566, 0.00314714340493083, 0.003308309242129326, 0.01171119511127472, 0.0005959064001217484, 3.9812828617868945e-05, 0.0067596533335745335, 0.01107620820403099, 0.009080842137336731, 0.0008848661673255265, 0.0024200009647756815, 1.011545181274414, 3.142029047012329, 0.6960785388946533, 0.7360426783561707, 0.2895362377166748, 0.8176867961883545]","[-0.42453333735466003, -2.478881597518921, -0.016987180337309837, -5.566918844124302e-05, -0.00011062010162277147, -1.955780267715454, -0.16153235733509064, -2.2411095415009186e-05, -0.0021892646327614784, -0.1780482679605484, -0.022798916324973106, -5.328513361746445e-05, -0.0008855711785145104, -0.12730565667152405, -5.1020273531321436e-05, -0.17277207970619202, -0.0002889215829782188, -0.0002760506176855415, -0.0012278169160708785, -4.327203714638017e-05, -2.264974000354414e-06, -0.0007030876004137099, -0.0010879080509766936, -0.0010115751065313816, -7.414542778860778e-05, -0.00022516099852509797, -1.363853931427002, -1.3143271207809448, -0.19276081025600433, -3.2270209789276123, -0.0813630074262619, -0.5701407194137573]"
tqa:74dede901272,train,1,"[1.8952629566192627, 0.37269309163093567, 0.02627241611480713, 0.1693723201751709, 0.0055042048916220665, 1.1928414106369019, 2.0076208114624023, 0.024762919172644615, 0.11418618261814117, 0.11003848910331726, 0.6914336085319519, 1.1662869453430176, 0.07222528755664825, 0.9631921052932739, 0.0031384765170514584, 0.10554652661085129, 1.2105908393859863, 0.4504548907279968, 1.044041395187378, 1.3189865350723267, 0.3594377040863037, 0.01894097402691841, 0.06338123232126236, 2.0304174423217773, 1.0926440954208374, 0.39028725028038025, 1.0747814178466797, 0.037133410573005676, 1.2540379762649536, 1.7677226066589355, 0.037976231426000595, 0.0011329671833664179]","[-0.29388555884361267, -0.05674811825156212, -0.003400735557079315, -0.028005069121718407, -0.0005838358192704618, -0.4769655466079712, -1.3188284635543823, -0.0035403212532401085, -0.019649377092719078, -0.015064284205436707, -0.37415167689323425, -0.39342862367630005, -0.009231502190232277, -0.31080907583236694, -0.0002683041093405336, -0.017179839313030243, -0.6402266621589661, -0.10280846059322357, -0.351034551858902, -0.6677677035331726, -0.06497534364461899, -0.0019338493002578616, -0.007866237312555313, -1.0481467247009277, -0.8302236795425415, -0.10731880366802216, -0.3572850227355957, -0.005006040912121534, -0.5803514719009399, -0.4108660817146301, -0.005450270138680935, -9.262132516596466e-05]"
tqa:a34895197274,train,1,"[3.935535430908203, 1.2907499074935913, 3.0077433586120605, 1.6099358797073364, 3.240684747695923, 3.027879238128662, 2.3036890029907227, 2.086921215057373, 2.3078460693359375, 0.00890800729393959, 0.022566277533769608, 1.4490272998809814, 0.0399119034409523, 0.004476343747228384, 0.0028563528321683407, 0.4805452227592468, 1.0544618368148804, 3.3896970748901367, 0.2225378453731537, 2.2302842140197754, 1.5592271089553833, 0.009773537516593933, 0.0023068655282258987, 0.0029809833504259586, 0.43816521763801575, 1.1584258079528809, 3.961885929107666, 2.4250564575195312, 1.0632030963897705, 1.140997290611267, 0.03314577043056488, 0.00803594384342432]","[-1.1042464971542358, -0.28855523467063904, -1.595202922821045, -1.0206048488616943, -1.2539982795715332, -1.452677845954895, -1.4530041217803955, -1.7922579050064087, -0.9014468193054199, -0.0007637205999344587, -0.002919223625212908, -0.9207602143287659, -0.004931785631924868, -0.0004233417857903987, -0.00025996167096309364, -0.1018291637301445, -0.4789915084838867, -1.3273043632507324, -0.03204622492194176, -0.6177927851676941, -0.9771762490272522, -0.0011031500762328506, -0.0002026352594839409, -0.0002696150622796267, -0.09256679564714432, -0.6531985402107239, -2.5703134536743164, -0.9308668375015259, -0.28887230157852173, -0.4396025240421295, -0.004596619866788387, -0.000795762927737087]"
tqa:a3f1f2640ea0,train,0,"[2.6720094680786133, 2.0202713012695312, 2.6736910343170166, 0.005804036743938923, 0.8767531514167786, 0.7711082696914673, 0.22905591130256653, 2.319730281829834, 0.9814302921295166, 2.7804102897644043, 2.2789602279663086, 0.9396368861198425, 0.7964276075363159, 0.11567290127277374, 0.0013260156847536564, 7.228941831272095e-05, 0.026859713718295097, 0.9647292494773865, 0.7470588684082031, 0.8507813811302185, 0.0007744152680970728, 0.4252052903175354, 0.18778610229492188, 0.13226762413978577, 1.2390010356903076, 0.8589819073677063, 1.2546396255493164, 0.19028526544570923, 0.37787073850631714, 1.4391165971755981, 0.36119598150253296, 0.0030259531922638416]","[-0.5096348524093628, -2.327274799346924, -0.6625093817710876, -0.0006610354175791144, -0.3177005648612976, -0.15597940981388092, -0.03551914915442467, -1.188990831375122, -0.8995800018310547, -1.3926054239273071, -0.7876030206680298, -0.18147167563438416, -0.2105511575937271, -0.01660796068608761, -0.0001110968878492713, -4.291525328881107e-06, -0.0035944872070103884, -0.3911459445953369, -0.21565066277980804, -0.13791464269161224, -6.41325386823155e-05, -0.07522839307785034, -0.028060128912329674, -0.018150780349969864, -0.2727428376674652, -0.5753039121627808, -0.2769524157047272, -0.02327735908329487, -0.05824006348848343, -0.42669540643692017, -0.0536290742456913, -0.0002369599969824776]"
tqa:0b5f6ad84aa7,train,1,"[4.771900653839111, 1.1749392747879028, 1.6715493202209473, 0.8010650873184204, 0.2987598478794098, 0.35403695702552795, 1.2806296348571777, 1.4254145622253418, 1.2493771314620972, 0.1404891014099121, 0.01907985471189022, 0.0013048687251284719, 1.111029863357544, 0.1352284550666809, 0.8281146287918091, 0.30009275674819946, 0.4955958127975464, 0.014176907017827034, 0.714544415473938, 0.05946394428610802, 0.017607014626264572, 0.0517805777490139, 1.4571473598480225, 0.6087799072265625, 0.7016350626945496, 0.009756139479577541, 0.007622765377163887, 0.08110453933477402, 0.004933754913508892, 0.008651867508888245, 0.6565990447998047, 2.4480435848236084]","[-1.912520170211792, -0.35304999351501465, -0.5217563509941101, -0.20087012648582458, -0.04502727463841438, -0.04760993272066116, -0.5865294337272644, -2.3387410640716553, -0.3473178744316101, -0.025163499638438225, -0.0026987106539309025, -0.00011085849109804258, -1.13358473777771, -0.027631398290395737, -0.38830265402793884, -0.046343110501766205, -0.11777689307928085, -0.0015974391717463732, -0.29527610540390015, -0.008018327876925468, -0.0018443731823936105, -0.0071794139221310616, -0.7101324796676636, -0.10722789168357849, -0.264100044965744, -0.0010521834483370185, -0.0006871246150694788, -0.014513283036649227, -0.0004680253332480788, -0.0009238027851097286, -0.17870770394802094, -1.6252515316009521]"
tqa:99670e1fb5f9,train,1,"[2.5128743648529053, 0.2918851971626282, 3.239086151123047, 0.01986084133386612, 1.5247145891189575, 0.002576253842562437, 0.005551796872168779, 0.002018178114667535, 2.938814401626587, 0.1008291244506836, 0.005003620870411396, 0.012365907430648804, 0.0016827944200485945, 2.6730847358703613, 0.4619289040565491, 0.004148115869611502, 0.004247231408953667, 0.0034615974873304367, 2.5337929725646973, 0.17390188574790955, 0.0072934250347316265, 0.009850743226706982, 0.0033142564352601767, 2.7648112773895264, 1.5557780265808105, 3.6948015689849854, 0.0037196087650954723, 1.0195438861846924, 1.1788749694824219, 0.607047438621521, 0.4000871181488037, 1.1388543844223022]","[-0.6627554297447205, -0.045798033475875854, -1.4143513441085815, -0.002571254502981901, -1.0509188175201416, -0.00022873646230436862, -0.0005199749139137566, -0.00017510310863144696, -1.9041244983673096, -0.014321400783956051, -0.0005554801900871098, -0.0014144902816042304, -0.00014172980445437133, -1.833099126815796, -0.09626428782939911, -0.0004325169720686972, -0.00045694399159401655, -0.00031799983116798103, -1.2256743907928467, -0.02711431309580803, -0.0008794969180598855, -0.0012180536286905408, -0.00029762129997834563, -1.726173758506775, -2.266524314880371, -1.5584115982055664, -0.0003871168300975114, -0.25582027435302734, -0.33802542090415955, -0.1309605985879898, -0.08711083978414536, -0.48711493611335754]"
tqa:cfa17d771adb,train,1,"[4.187171459197998, 2.35939884185791, 0.3658224642276764, 0.04817909002304077, 0.011655432172119617, 0.7317186594009399, 1.6026719808578491, 1.6784024238586426, 0.10750498622655869, 0.1120089739561081, 0.864330530166626, 1.5088800191879272, 1.6791064739227295, 0.36317262053489685, 0.09383656084537506, 0.8178749680519104, 0.0725492537021637, 0.00475491164252162, 0.06475358456373215, 1.4401427507400513, 0.4530367851257324, 2.4336335627594963e-05, 0.20380982756614685, 2.4566736221313477, 0.23147441446781158, 1.1808125972747803, 0.910467803478241, 1.8097163438796997, 0.883922815322876, 1.496694803237915, 0.9650388360023499, 0.020123181864619255]","[-1.5263780355453491, -0.44777911901474, -0.0825006440281868, -0.005788350012153387, -0.0013686585007235408, -0.1720033437013626, -0.595864474773407, -0.7920852899551392, -0.012745940126478672, -0.021269675344228745, -0.26294708251953125, -0.3649959862232208, -1.2271597385406494, -0.08698922395706177, -0.013673217035830021, -0.28198814392089844, -0.009265518747270107, -0.000440262199845165, -0.008868000470101833, -0.6564180254936218, -0.15528981387615204, -1.311301275563892e-06, -0.03786386549472809, -1.3799892663955688, -0.047227710485458374, -0.3941590487957001, -0.3285680413246155, -0.5358302593231201, -0.21034552156925201, -1.0219351053237915, -0.4647730886936188, -0.0025684009306132793]"
tqa:47b5ac553c4a,train,0,"[4.756982326507568, 0.021710868924856186, 0.4208959937095642, 1.0603387355804443, 0.37529319524765015, 0.00439822394400835, 0.8019859194755554, 0.8698399066925049, 0.02405460551381111, 0.02142275683581829, 1.9651323556900024, 1.836628794670105, 1.7073209285736084, 2.562534809112549, 0.5220138430595398, 1.1935852766036987, 0.4556356370449066, 0.05318114906549454, 0.34736859798431396, 0.4867701828479767, 1.9259740114212036, 0.6800844669342041, 1.036440134048462, 0.6866304278373718, 0.15413188934326172, 0.039937492460012436, 0.7361895442008972, 0.9600000381469727, 0.03153524175286293, 0.6507165431976318, 1.2197624444961548, 0.3675071895122528]","[-1.376407265663147, -0.0025598397478461266, -0.06328698992729187, -0.3165227472782135, -0.10135433822870255, -0.0004107108688913286, -1.7232497930526733, -0.1894739419221878, -0.0034923297353088856, -0.0029333680868148804, -1.2849724292755127, -0.8979451060295105, -0.7152271270751953, -0.9531166553497314, -0.21239028871059418, -0.31935861706733704, -0.09472449868917465, -0.007847905158996582, -0.06295929104089737, -0.173067107796669, -0.9336862564086914, -0.2223169505596161, -0.3425223231315613, -0.22650617361068726, -0.022531112655997276, -0.004345023538917303, -0.5962831377983093, -0.46131205558776855, -0.0033915876410901546, -0.22862178087234497, -1.0479594469070435, -0.07805456221103668]"
tqa:ca0ced63a99d,train,0,"[4.371583938598633, 0.016453251242637634, 2.4105262756347656, 4.6842732429504395, 2.2869462966918945, 1.7175624370574951, 0.40867164731025696, 2.118356704711914, 0.35785046219825745, 3.2563233375549316, 0.017475850880146027, 2.524364471435547, 1.988926887512207, 3.3460025787353516, 2.6026320457458496, 0.6558677554130554, 0.09970488399267197, 0.6880767941474915, 0.007441220339387655, 0.7260245084762573, 0.974789559841156, 3.2764697074890137, 0.013276462443172932, 0.0003829689521808177, 0.00013679311086889356, 0.04037844389677048, 3.104940176010132, 0.010300163179636002, 0.002461073687300086, 1.3893568515777588, 3.3554208278656006, 2.574512004852295]","[-1.907999873161316, -0.00195443257689476, -0.8396174907684326, -1.2828829288482666, -0.4600791931152344, -0.6556222438812256, -0.12969346344470978, -0.8213529586791992, -0.07455766946077347, -1.9759681224822998, -0.0019364668987691402, -1.4337671995162964, -0.7920181155204773, -1.6387690305709839, -1.3325468301773071, -0.1773833930492401, -0.019040547311306, -0.9674927592277527, -0.0007385863573290408, -0.39304593205451965, -0.22598356008529663, -1.6375467777252197, -0.0013727060286328197, -2.777537883957848e-05, -8.34461570775602e-06, -0.005078036803752184, -1.805503249168396, -0.0011681645410135388, -0.00023314618738368154, -0.47968676686286926, -2.1232900619506836, -1.6261271238327026]"
tqa:e6e00342efd1,test,1,"[2.566699981689453, 0.6146137714385986, 0.1764509379863739, 0.016487600281834602, 0.8488043546676636, 0.5923738479614258, 0.9921450614929199, 1.1907923221588135, 0.10313864797353745, 0.42767101526260376, 0.0009647511760704219, 0.4139803349971771, 1.3836705684661865, 1.8168545961380005, 0.6841580867767334, 0.19072899222373962, 0.7467689514160156, 0.0006198480841703713, 0.08729324489831924, 0.0010223081335425377, 0.0011534008663147688, 0.0003491709940135479, 0.25380396842956543, 1.9420113563537598, 0.1793515682220459, 0.004522543866187334, 1.516829252243042, 0.5951942205429077, 0.3811780512332916, 0.9301820397377014, 0.2139521986246109, 0.891776978969574]","[-0.6012320518493652, -0.26825785636901855, -0.023765351623296738, -0.0022038952447474003, -0.3681299090385437, -0.16130463778972626, -0.2611411213874817, -0.8960407376289368, -0.014342082664370537, -0.08942598104476929, -9.131014667218551e-05, -0.09113502502441406, -0.7004536986351013, -1.1193019151687622, -0.36952418088912964, -0.04801791161298752, -0.2523949146270752, -4.8040190449682996e-05, -0.014038504101336002, -8.165503095369786e-05, -0.00010513706365600228, -2.455681169521995e-05, -0.06052341312170029, -1.8064122200012207, -0.03771774098277092, -0.0004219118563923985, -0.5104498267173767, -0.18445871770381927, -0.06672363728284836, -0.28440946340560913, -0.04736301675438881, -0.5971674919128418]"
tqa:ca400aae1005,val,1,"[1.0251655578613281, 0.8895084261894226, 1.5101962089538574, 0.005011244677007198, 0.03271110728383064, 0.11767643690109253, 1.355898380279541, 0.6725468039512634, 0.6713417768478394, 0.00786176510155201, 0.003848426043987274, 0.00031620392110198736, 1.6161446571350098, 1.451289415359497, 0.004300442989915609, 2.1282336711883545, 2.6800379753112793, 0.7003148794174194, 3.4354190826416016, 1.2807631492614746, 0.9112254977226257, 0.5645649433135986, 0.08912447839975357, 2.1287484169006348, 1.4983975887298584, 0.8402835130691528, 0.0007132025202736259, 0.00020916672656312585, 1.0810556411743164, 1.6039541959762573, 0.09844434261322021, 0.002052581636235118]","[-0.2509695291519165, -0.2629840075969696, -0.7732217311859131, -0.0004681444843299687, -0.004433089401572943, -0.023339783772826195, -0.6252055764198303, -0.3140222728252411, -0.35135582089424133, -0.0008510305196978152, -0.0003361137059982866, -2.276871418871451e-05, -1.4179105758666992, -0.2286902517080307, -0.0004769618099089712, -1.3986518383026123, -1.3977047204971313, -0.10593846440315247, -2.794893503189087, -0.29489582777023315, -0.32900387048721313, -0.08781599998474121, -0.014383329078555107, -1.3665822744369507, -0.5256724953651428, -0.43073588609695435, -5.125868119648658e-05, -1.4662635294371285e-05, -0.5160481333732605, -1.1703898906707764, -0.009051835164427757, -0.00019941726350225508]"
tqa:1de73f009f97,train,0,"[3.4127938747406006, 0.21146824955940247, 1.8564777374267578, 1.594283103942871, 0.0169305931776762, 0.0077659799717366695, 0.0033615620341151953, 2.0373172760009766, 0.010868229903280735, 0.1364266276359558, 0.006096800789237022, 0.001285395585000515, 0.002598443068563938, 2.170623302459717, 0.698415994644165, 0.007047101855278015, 0.0015040355501696467, 0.00479948241263628, 2.006739616394043, 0.5267571806907654, 0.009591257199645042, 0.0007838272722437978, 0.0041363174095749855, 1.7613661289215088, 1.7370494604110718, 4.023571014404297, 0.005798197817057371, 0.9301326274871826, 2.9445581436157227, 0.49549931287765503, 0.06651827692985535, 1.7134910821914673]","[-0.98592209815979, -0.040736809372901917, -0.49366098642349243, -0.8863950967788696, -0.001636119675822556, -0.0007594323833473027, -0.00033909291960299015, -1.088478922843933, -0.0011937642702832818, -0.020595969632267952, -0.0006885541952215135, -0.00011598391574807465, -0.00024673278676345944, -1.1436235904693604, -0.19230897724628448, -0.0007929041748866439, -0.00013910756388213485, -0.0005018643569201231, -1.3065428733825684, -0.10864964872598648, -0.001167926355265081, -6.401333666872233e-05, -0.000398198957554996, -1.134307622909546, -2.1711337566375732, -1.4770116806030273, -0.0006353028584271669, -0.2657833397388458, -1.1824986934661865, -0.21374830603599548, -0.008811992593109608, -0.7581559419631958]"
tqa:9d5818a9adad,val,1,"[3.019618511199951, 0.420549601316452, 0.2573086619377136, 1.407861351966858, 1.0810028314590454, 0.004038030747324228, 0.048956193029880524, 0.0004145745187997818, 0.0005070056649856269, 1.361168622970581, 0.0003110062680207193, 1.437698483467102, 1.5670686960220337, 0.7878292202949524, 0.03973336145281792, 1.6012217998504639, 0.1433284729719162, 0.06847497820854187, 0.8317540884017944, 0.6842167377471924, 0.17066524922847748, 0.38600340485572815, 1.7740750312805176, 0.07510563731193542, 0.9060904383659363, 3.025783061981201, 1.3290925025939941, 2.8304409980773926, 0.7569271326065063, 2.2174315452575684, 0.00010147007560590282, 1.2684106826782227]","[-1.0867429971694946, -0.1431075483560562, -0.04894314706325531, -2.904625177383423, -0.39381635189056396, -0.0004142856632824987, -0.007733997423201799, -3.290122185717337e-05, -3.886147169396281e-05, -0.3004913926124573, -2.0861407392658293e-05, -1.0444153547286987, -0.4835614562034607, -0.2544263005256653, -0.005969315301626921, -1.1365081071853638, -0.02484993264079094, -0.010891159996390343, -0.2003655582666397, -0.1980820745229721, -0.03687374293804169, -0.09358853101730347, -0.9095476865768433, -0.01101885735988617, -0.20876754820346832, -1.9585905075073242, -0.40164414048194885, -1.2728685140609741, -0.22836214303970337, -0.6233819723129272, -6.079655122448457e-06, -0.6911170482635498]"
tqa:ffbcdbf87228,train,0,"[4.1091389656066895, 0.6273254752159119, 2.4969396591186523, 4.763545036315918, 4.032527446746826, 3.1277670860290527, 1.4322565793991089, 1.5852972269058228, 2.914344549179077, 0.005037417635321617, 0.8580418825149536, 0.9875544309616089, 0.07798239588737488, 2.61161470413208, 3.132689952850342, 2.283635139465332, 0.06563936173915863, 0.3041866421699524, 0.2645948827266693, 0.10552500188350677, 0.13017204403877258, 0.04632879048585892, 0.0002824437397066504, 0.00022947932302486151, 0.05100850760936737, 0.8676538467407227, 0.004100425634533167, 0.02234545163810253, 0.003682775655761361, 0.12016443908214569, 0.011976215988397598, 0.10335630178451538]","[-1.7733834981918335, -0.14196982979774475, -0.7795053720474243, -1.6707384586334229, -1.3241355419158936, -1.233863115310669, -0.22974848747253418, -3.400063991546631, -0.8530526161193848, -0.000566203030757606, -0.5467917919158936, -0.40043535828590393, -0.009329886175692081, -0.5479782819747925, -1.080449104309082, -0.838398814201355, -0.009592275135219097, -0.039670705795288086, -0.06474530696868896, -0.014993003569543362, -0.017051871865987778, -0.006575495470315218, -1.8596476365928538e-05, -1.549708758830093e-05, -0.007597480434924364, -0.6644385457038879, -0.0003620922507252544, -0.0032229882199317217, -0.00035982808913104236, -0.014913849532604218, -0.0014240134041756392, -0.016828007996082306]"
tqa:0dda6644eaa1,val,0,"[3.0374369621276855, 1.097637414932251, 2.271944761276245, 0.9572399854660034, 1.7063459157943726, 1.0022659301757812, 0.6766695976257324, 1.102028250694275, 2.1957225799560547, 1.0570957660675049, 0.05085555464029312, 0.3315228223800659, 0.315620481967926, 0.2643203139305115, 0.7052550315856934, 0.04621267691254616, 0.3726579248905182, 0.9091546535491943, 1.2045252323150635, 0.007639545015990734, 0.07301566004753113, 0.4348852038383484, 1.6964128017425537, 1.700143575668335, 0.6512237191200256, 0.41556164622306824, 0.08002226054668427, 1.8509100675582886, 2.427302360534668, 2.823261260986328, 1.4449546337127686, 0.10598412901163101]","[-1.0413388013839722, -0.4232007563114166, -1.4436261653900146, -0.22432702779769897, -1.101733684539795, -0.20971792936325073, -0.2559972107410431, -0.5342742204666138, -1.2107053995132446, -0.47561967372894287, -0.008724783547222614, -0.0718349888920784, -0.055445797741413116, -0.07408854365348816, -0.686634361743927, -0.006616115104407072, -0.09614183008670807, -0.6377516388893127, -1.993642807006836, -0.0008454324561171234, -0.012781955301761627, -0.0993756353855133, -0.45233142375946045, -0.5377345085144043, -0.15774111449718475, -0.083543561398983, -0.012221569195389748, -0.9019012451171875, -0.7697726488113403, -1.3367559909820557, -0.7313742637634277, -0.016614526510238647]"
tqa:948ad636fd79,val,1,"[5.238278388977051, 3.3157410621643066, 2.2988014221191406, 1.3733556270599365, 0.7833648324012756, 1.4792494773864746, 1.7797024250030518, 0.9788886904716492, 0.2103169560432434, 1.2113893032073975, 0.0026703784242272377, 0.42956873774528503, 2.142742872238159, 1.1276041269302368, 1.4113322496414185, 0.00211606128141284, 0.5840860605239868, 0.19324269890785217, 0.31929248571395874, 0.0008340530330315232, 0.03283814340829849, 0.42184877395629883, 0.19539248943328857, 0.6607222557067871, 0.008149937726557255, 0.013894417323172092, 0.4777875244617462, 0.3163052797317505, 0.27736759185791016, 0.15187251567840576, 0.13647769391536713, 0.02531253732740879]","[-2.428734302520752, -1.0549123287200928, -1.8867905139923096, -0.7738314867019653, -0.38895440101623535, -0.3880724608898163, -1.1387742757797241, -0.5635318160057068, -0.0358373261988163, -0.6175823211669922, -0.0002233732520835474, -0.09602303802967072, -1.0016778707504272, -0.7111711502075195, -0.38366520404815674, -0.0001776060671545565, -0.23051360249519348, -0.039792947471141815, -0.08526048809289932, -7.64102369430475e-05, -0.004480798728764057, -0.13702653348445892, -0.03086228296160698, -0.27259016036987305, -0.0008706831140443683, -0.001551496796309948, -0.19922427833080292, -0.09917064756155014, -0.06161785498261452, -0.03006557561457157, -0.024144891649484634, -0.0035713245160877705]"
tqa:3b4b5c7b6767,val,1,"[3.5286004543304443, 1.435745358467102, 1.889914870262146, 3.254903793334961, 3.43707275390625, 1.0654990673065186, 1.6152150630950928, 0.9680490493774414, 0.020675746724009514, 1.3677771091461182, 0.07880599796772003, 0.11861695349216461, 0.7522287368774414, 0.3796383738517761, 0.9359256029129028, 1.9557546377182007, 2.9074923992156982, 1.5597777366638184, 0.02726626582443714, 0.46146005392074585, 0.7718925476074219, 0.04549476504325867, 0.004465768113732338, 2.4763457775115967, 0.9413264989852905, 0.17427852749824524, 1.0480926036834717, 0.8608621954917908, 0.3064064383506775, 0.5474239587783813, 1.3341991901397705, 2.6608667373657227]","[-1.5012328624725342, -1.0725946426391602, -0.6171588897705078, -0.9590706825256348, -0.985029935836792, -0.16505786776542664, -0.6651412844657898, -0.3602260649204254, -0.002209723461419344, -0.17024287581443787, -0.010829132981598377, -0.015685398131608963, -0.24236443638801575, -0.07528921216726303, -0.6212635040283203, -0.7740076184272766, -1.8076003789901733, -0.4156707227230072, -0.0037056603468954563, -0.15722855925559998, -0.307033896446228, -0.006048707291483879, -0.0004096384218428284, -0.6968446373939514, -0.2832982838153839, -0.022523652762174606, -0.3242834210395813, -0.6027618646621704, -0.08100688457489014, -0.24205464124679565, -0.5408234596252441, -1.273322582244873]"
tqa:33501b896b71,train,1,"[4.286797046661377, 5.1846089363098145, 2.928938388824463, 0.22251446545124054, 0.20382031798362732, 0.6867371201515198, 1.249389886856079, 2.463634490966797, 2.295930862426758, 1.5912855863571167, 2.681412935256958, 2.8118138313293457, 0.052480120211839676, 0.02743043750524521, 0.1201750785112381, 1.3399308919906616, 1.3583519458770752, 1.1725044250488281, 0.08772636950016022, 2.2439169883728027, 1.1609801054000854, 1.1870343685150146, 0.014196570962667465, 1.6958266496658325, 0.08164386451244354, 2.4742543697357178, 2.0800819396972656, 2.8979971408843994, 0.04900951683521271, 2.696702480316162, 1.8844108581542969, 0.004676982760429382]","[-1.8949214220046997, -2.498089551925659, -0.9150510430335999, -0.029913099482655525, -0.02533739060163498, -0.13799118995666504, -0.31002047657966614, -1.065277338027954, -1.1473809480667114, -0.37528789043426514, -1.3487184047698975, -1.4603008031845093, -0.005714626982808113, -0.0032045699190348387, -0.019371608272194862, -0.33358412981033325, -0.3325969874858856, -0.45011574029922485, -0.011270548216998577, -1.188880205154419, -0.30017930269241333, -0.5044456720352173, -0.0015215021558105946, -0.7408642768859863, -0.011661339551210403, -1.0014406442642212, -0.8387976884841919, -1.0111398696899414, -0.005838720127940178, -1.3016674518585205, -1.1103942394256592, -0.00047124247066676617]"
tqa:a67427d2e66a,train,1,"[2.0718111991882324, 0.7961768507957458, 2.28189754486084, 0.03341211378574371, 0.002351198811084032, 0.519636869430542, 0.10578139126300812, 0.08802617341279984, 0.004926150664687157, 0.15385209023952484, 0.24383464455604553, 0.22068475186824799, 0.19997531175613403, 1.710688829421997, 1.346695065498352, 0.009131907485425472, 2.2395358085632324, 0.45730316638946533, 0.23862117528915405, 0.6406932473182678, 1.9065752029418945, 1.4903850555419922, 1.0015407800674438, 0.06287442147731781, 1.7081735134124756, 0.6974402666091919, 0.6727566719055176, 0.004008847288787365, 1.250109314918518, 1.2213987112045288, 1.0524095296859741, 2.3168280124664307]","[-0.488877534866333, -0.40553537011146545, -1.0921417474746704, -0.00504672434180975, -0.0002047805901383981, -0.13370884954929352, -0.015264946967363358, -0.014850074425339699, -0.00047255316167138517, -0.030482161790132523, -0.06221307814121246, -0.05926353111863136, -0.031927190721035004, -1.418206810951233, -1.0692418813705444, -0.0009970461251214147, -1.443467378616333, -0.18305248022079468, -0.047336071729660034, -0.27321091294288635, -0.7973608374595642, -0.6939460635185242, -0.47797030210494995, -0.01134492363780737, -1.0663583278656006, -0.15480969846248627, -0.2803008556365967, -0.0003332536434754729, -0.470478892326355, -0.3036483824253082, -0.6137599945068359, -0.6055499315261841]"
tqa:ceb45267a383,train,1,"[2.3409903049468994, 0.2540242671966553, 1.6872621774673462, 0.4945482313632965, 1.660046100616455, 0.0007165555143728852, 0.13434332609176636, 0.22825396060943604, 0.50239098072052, 1.6071484088897705, 2.560030937194824, 0.002859537722542882, 0.7848109006881714, 0.539516806602478, 0.04754006862640381, 1.3678847551345825, 0.2530519962310791, 0.0019160486990585923, 0.4913719594478607, 0.2617757320404053, 0.00047487361007370055, 0.8563839793205261, 0.002986699342727661, 0.3874152600765228, 0.024044688791036606, 0.10754431039094925, 0.903876781463623, 0.0014551724307239056, 0.1453884392976761, 0.05815863609313965, 0.004452622961252928, 0.0006452169036492705]","[-0.7373215556144714, -0.04436391592025757, -0.8530309796333313, -0.108775295317173, -1.1181714534759521, -5.447716102935374e-05, -0.01694146916270256, -3.130885601043701, -0.13180825114250183, -2.1224236488342285, -0.6271801590919495, -0.00029881304362788796, -0.24167688190937042, -0.12988851964473724, -0.006707178428769112, -0.5724776387214661, -0.047628458589315414, -0.00016246906307060272, -0.1278274953365326, -0.04895756393671036, -3.683499380713329e-05, -0.3741079866886139, -0.0002643712505232543, -0.10267356783151627, -0.002776222536340356, -0.01844843290746212, -0.5099742412567139, -0.00011514954530866817, -0.027547787874937057, -0.0072548044845461845, -0.00043478095903992653, -4.8040190449682996e-05]"
